ID1,HHID,QHCLUSTER,QHNUMBER,QHHOME,PS100_1A,PS100_1M,PS100_1S,PS3,HVIDX
2024,      335108101,3351,81,1,8,0,2,1,6
2024,      335108801,3351,88,1,4,0,2,1,1
2024,      335300101,3353,1,1,1,2,2,1,1
2024,      335300801,3353,8,1,8,2,1,1,1
2024,      335300801,3353,8,1,8,2,2,2,2
2024,      335302601,3353,26,1,3,2,2,1,1
2024,      335302901,3353,29,1,8,2,2,1,2
2024,      335304201,3353,42,1,1,2,1,1,1
2024,      335304201,3353,42,1,4,2,1,2,2
2024,      335304201,3353,42,1,4,2,2,3,3
2024,      335305401,3353,54,1,8,2,1,1,1
2024,      335305401,3353,54,1,1,2,2,2,2
2024,      335305901,3353,59,1,2,2,2,1,1
2024,      335801701,3358,17,1,2,0,2,1,4
2024,      335902901,3359,29,1,8,3,1,1,1
2024,      335902901,3359,29,1,0,3,2,2,2
2024,      336000501,3360,5,1,98,98,2,1,1
2024,      336010001,3360,100,1,2,2,1,1,1
2024,      336010001,3360,100,1,5,2,2,2,2
2024,      336101901,3361,19,1,3,0,2,1,1
2024,      336102401,3361,24,1,2,3,1,1,1
2024,      336102401,3361,24,1,0,9,2,2,2
2024,      336200101,3362,1,1,2,0,1,1,1
2024,      336200101,3362,1,1,1,0,2,2,2
2024,      336200601,3362,6,1,0,4,2,1,1
2024,      336212701,3362,127,1,0,1,2,1,1
2024,      336408301,3364,83,1,2,4,2,1,1
2024,      336408801,3364,88,1,6,3,2,1,1
2024,      336507701,3365,77,1,2,0,1,1,1
2024,      336507701,3365,77,1,0,2,2,2,2
2024,      336509601,3365,96,1,5,6,2,1,1
2024,      336701201,3367,12,1,2,4,1,1,1
2024,      336701201,3367,12,1,2,4,2,2,2
2024,      336708401,3367,84,1,4,0,2,1,1
2024,      336710901,3367,109,1,5,0,2,1,1
2024,      336800701,3368,7,1,4,0,2,1,1
2024,      336801801,3368,18,1,2,0,2,1,3
2024,      336918101,3369,181,1,8,5,2,1,1
2024,      337005101,3370,51,1,4,6,1,1,1
2024,      337005101,3370,51,1,3,1,2,2,2
2024,      339308501,3393,85,1,0,4,2,1,6
2024,      339414501,3394,145,1,4,0,2,1,1
2024,      340110901,3401,109,1,0,2,2,1,1
2024,      340405601,3404,56,1,5,0,2,1,1
2024,      340502101,3405,21,1,0,2,2,1,1
2024,      340509601,3405,96,1,3,2,2,1,6
2024,      340600301,3406,3,1,3,4,2,1,2
2024,      340600501,3406,5,1,1,4,1,1,1
2024,      340600501,3406,5,1,1,4,2,2,2
